code_a,desc_a,code_b,desc_b,n_both,n_a,n_b,support,lift,odds_ratio,or_ci_low,or_ci_high,or_adjusted,confounding_ratio,conf_a_to_b,conf_b_to_a,jaccard,leverage,chapter_a,chapter_b,ccsr_desc_a,ccsr_desc_b,same_chapter,obstetric,hospitals_contributing,pct_of_all_hospitals,top10_share_of_pairs,top10_share_of_discharges,concentration,hospital_dispersed
P221,Transient tachypnea of newborn,Q211,Atrial septal defect,2058,29731,41831,0.0002905218311345,11.722067133288668,13.118295245221644,11.608647514249308,14.824265266868451,3.0222187221005226,4.340617424308748,0.0692206787528169,0.049197963233009,0.0296098066298342,0.0002657376503385,Perinatal,Congenital,Other specified and unspecified perinatal conditions,Cardiac and circulatory congenital anomalies,False,True,723,15.827495621716288,0.08163265306122448,0.00963677006919304,8.470955774091662,True
C61,Malignant neoplasm of prostate,Z9079,Acquired absence of other genital organ(s),1187,39609,26222,0.0001675653127097,8.095760010128293,8.665167548748745,7.402418084798615,10.143324490423057,3.015805027952887,2.873251907345819,0.0299679365800701,0.0452673327740065,0.0183621063053028,0.0001468674026308,Neoplasm,Factors/status,Male reproductive system cancers - prostate,Unacceptable PDX,False,False,735,16.090192644483363,0.05728727885425442,0.010419964976449803,5.497837947030493,True
P0738,"Preterm newborn, gestational age 35 completed weeks",Z051,Obs & eval of NB for suspected infect condition ruled out,3863,15066,85239,0.0005453283934269,21.308603906012703,29.61021276771778,26.81293691930337,32.69931610954225,3.005610548100988,9.851646543636926,0.2564051506703836,0.0453196306854843,0.0400551626884552,0.0005197364590218,Perinatal,Factors/status,Short gestation; low birth weight; and fetal growth retardation,"Exposure, encounters, screening or contact with infectious disease",False,True,1106,24.211908931698773,0.05384416256795237,0.01132738690576604,4.753449583376002,True
F1510,"Other stimulant abuse, uncomplicated",Z560,"Unemployment, unspecified",1161,47024,22259,0.0001638949688761,7.857304773754421,8.421131093951304,7.180265909553759,9.876437696709306,2.9939952367308265,2.8126735108458027,0.0246895202449812,0.0521586773889213,0.0170429523501952,0.0001430360390528,Mental/behavioural,Factors/status,Stimulant-related disorders,Unacceptable PDX,False,False,369,8.077933450087565,0.30835486649440136,0.004788104697969524,64.40019296678379,False
O4202,"Full-term prem ROM, onset labor within 24 hours of rupture",O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,6710,26253,133063,0.0009472310432034,13.606701846363976,18.835348513449134,17.467032118640564,20.310854827162345,2.9789140300811945,6.322890933826563,0.2555898373519217,0.050427241231597,0.0439694376367901,0.0008776160068854,Pregnancy/childbirth,Pregnancy/childbirth,"Uncomplicated pregnancy, delivery or puerperium",Complications specified during childbirth,True,True,1263,27.648861646234675,0.09374068554396424,0.010766953635793193,8.706333166731282,True
P0737,"Preterm newborn, gestational age 34 completed weeks",Q211,Atrial septal defect,832,11836,41831,0.0001174510026744,11.903830124674329,12.973305429640869,10.732274512222835,15.682291165686,2.974025838872352,4.362203333969654,0.0702940182494085,0.0198895555927422,0.0157471373142803,0.0001075843461912,Perinatal,Congenital,Short gestation; low birth weight; and fetal growth retardation,Cardiac and circulatory congenital anomalies,False,True,434,9.500875656742556,0.09375,0.01103150072595166,8.498390412054514,True
P2989,Oth cardiovasc disorders originating in the perinatal period,P84,Other problems with newborn,605,12805,13576,8.540607766588719e-05,24.65304452904809,27.004104966412577,21.619467428755552,33.729863487160074,2.95835165470666,9.128091626108665,0.0472471690745802,0.0445639363582793,0.0234714463066418,8.194175594427366e-05,Perinatal,Perinatal,Other specified and unspecified perinatal conditions,Neonatal acidemia and hypoxia,True,True,398,8.71278458844133,0.09421487603305785,0.007611163774271031,12.378511201078629,True
O365930,"Matern care for oth or susp poor fetl grth, third tri, unsp",O6014X0,"Preterm labor third tri w preterm delivery third tri, unsp",1330,25145,24380,0.0001877522037944,15.36855010422731,17.052050615779592,14.659039887978206,19.83570768789366,2.9511041872104853,5.7781933588383225,0.0528932193278981,0.0545529122231337,0.027596223674655,0.0001755355533933,Pregnancy/childbirth,Pregnancy/childbirth,Maternal care related to fetal conditions,Early or threatened labor,True,True,707,15.47723292469352,0.06466165413533835,0.009805041217255415,6.594735575567337,True
L22,Diaper dermatitis,P229,"Respiratory distress of newborn, unspecified",541,11052,18929,7.637138515247102e-05,18.31872804324872,19.762660942625637,15.64696060497261,24.96093505911044,2.93285693846332,6.73836513586658,0.0489504162142598,0.0285804849701516,0.0183763586956521,7.220235196565993e-05,Skin,Perinatal,Contact dermatitis,Respiratory distress syndrome,False,True,330,7.224168126094571,0.10905730129390019,0.006296474846498457,17.320374328906947,True
P0382,Meconium passage during delivery,P0821,Post-term newborn,1014,9240,33385,0.0001431434095094,23.285265857401548,26.82761970136404,22.490699885258667,32.00083512353259,2.929927703085186,9.156410130227725,0.1097402597402597,0.030372921970945,0.0243685563913388,0.0001369960281402,Perinatal,Perinatal,Newborn affected by maternal conditions or complications of labor/delivery,Other specified and unspecified perinatal conditions,True,True,424,9.281961471103328,0.1913214990138067,0.010688747078723934,17.899338210989594,True
H3530,Unspecified macular degeneration,H9190,"Unspecified hearing loss, unspecified ear",2757,29537,78816,0.0003891976134295,8.38923945237949,9.446857787107186,8.494631910261647,10.505825678216922,2.928782573271499,3.2255237631228075,0.0933405559129227,0.0349802070645554,0.0261089435205879,0.000342805134631,Eye/ear,Eye/ear,Retinal and vitreous conditions,Hearing loss,True,False,1232,26.970227670753065,0.07036634022488211,0.00893940474081373,7.871479395447627,True
O622,Other uterine inertia,O770,Labor and delivery complicated by meconium in amniotic fluid,1702,12696,63793,0.0002402663540286,14.886281023973146,17.479809354602008,15.230611250544266,20.06116038595058,2.928341945664596,5.969183134668009,0.1340579710144927,0.026680043264935,0.0227579659566502,0.0002241262345695,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during childbirth,True,True,770,16.856392294220665,0.10752056404230317,0.009300933608420898,11.560190467863999,True
P000,Newborn affected by maternal hypertensive disorders,Z051,Obs & eval of NB for suspected infect condition ruled out,1230,4786,85239,0.0001736354967422,21.358004256040196,28.808375940947084,24.21237062705307,34.2767974742484,2.9200670597738143,9.865655600107536,0.2569995821145006,0.0144300144300144,0.0138521313137,0.0001655057344919,Perinatal,Factors/status,Newborn affected by maternal conditions or complications of labor/delivery,"Exposure, encounters, screening or contact with infectious disease",False,True,447,9.785464098073556,0.15853658536585366,0.00977073761911854,16.225651690374214,True
O7020,"Third degree perineal laceration during delivery, unsp",O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,1792,6996,133063,0.0002529713903756,13.636329648069866,18.22282173280049,15.780967221364063,21.04251452064816,2.9185766203020598,6.243735938278885,0.2561463693539165,0.013467304960808,0.0129604316286604,0.0002344201088428,Pregnancy/childbirth,Pregnancy/childbirth,OB-related trauma to perineum and vulva,Complications specified during childbirth,True,True,885,19.373905429071804,0.07366071428571429,0.011388229913161076,6.4681442899731545,True
O4202,"Full-term prem ROM, onset labor within 24 hours of rupture",O714,Obstetric high vaginal laceration alone,673,26253,11771,9.500543846139188e-05,15.42728005941725,16.71609908028827,13.550157441378367,20.62175068229982,2.9030509593433016,5.758114244081204,0.0256351655048946,0.0571744116897459,0.0180182592166207,8.884716311437774e-05,Pregnancy/childbirth,Pregnancy/childbirth,"Uncomplicated pregnancy, delivery or puerperium",Complications specified during childbirth,True,True,393,8.603327495621716,0.13075780089153047,0.00842583893825423,15.518668449485281,True
P590,Neonatal jaundice associated with preterm delivery,Q210,Ventricular septal defect,704,32167,9371,9.938161764757782e-05,16.54408526954444,18.194329109145013,14.794271717122854,22.37579639346113,2.9014450044071727,6.2707820005233925,0.0218857835670096,0.0751253868317148,0.0172405348484106,9.33745392247818e-05,Perinatal,Congenital,Hemolytic jaundice and perinatal jaundice,Cardiac and circulatory congenital anomalies,False,True,403,8.822241681260946,0.08806818181818182,0.007832372573779205,11.244125708857586,True
O4292,"Full-term prem ROM, unsp time betw rupture and onset labor",O620,Primary inadequate contractions,546,16519,14952,7.707722050508166e-05,15.659438977656643,16.749356335266057,13.28801498103831,21.112328519048376,2.8893452523081065,5.796938362380233,0.0330528482353653,0.0365168539325842,0.0176556184316895,7.215512715198915e-05,Pregnancy/childbirth,Pregnancy/childbirth,"Uncomplicated pregnancy, delivery or puerperium","Malposition, disproportion or other labor complications",True,True,325,7.114711033274956,0.1575091575091575,0.009505908194819028,16.569606425928264,True
O660,Obstructed labor due to shoulder dystocia,O770,Labor and delivery complicated by meconium in amniotic fluid,1616,12203,63793,0.0002281259859637,14.705111319964312,17.212004605582987,14.94634787864266,19.821103118169493,2.8816565792027338,5.972954837784668,0.1324264525116774,0.0253319329707021,0.0217262705028233,0.0002126126055479,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during childbirth,True,True,890,19.48336252189142,0.050742574257425746,0.01102684221262443,4.601732144070358,True
P221,Transient tachypnea of newborn,Q250,Patent ductus arteriosus,1289,29731,14287,0.000181964353903,21.49655931087288,24.55836241427564,21.017065631495708,28.69635443147184,2.877293147952184,8.535231257807089,0.0433554202684067,0.0902218800307972,0.0301668655947951,0.0001734995409405,Perinatal,Congenital,Other specified and unspecified perinatal conditions,Cardiac and circulatory congenital anomalies,False,True,588,12.87215411558669,0.08766485647788984,0.008822094905209842,9.936965927006726,True
O6981X0,"Labor and del comp by cord around neck, w/o comprsn, unsp",O701,Second degree perineal laceration during delivery,28976,122527,138661,0.0040904570354491,12.081445592600746,19.348065144005027,18.616020001003893,20.108896788705376,2.86860469671687,6.744765204543159,0.2364866519216172,0.2089700781041533,0.124782526312163,0.0037518835589477,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",OB-related trauma to perineum and vulva,True,True,2287,50.06567425569177,0.04024019878520155,0.011170267956274911,3.602438092149488,True
O480,Post-term pregnancy,O622,Other uterine inertia,2126,83234,12696,0.00030012119193,14.251552529253813,17.337271717434238,15.29126004239732,19.657045251387984,2.866981495029969,6.04722135370916,0.0255424465963428,0.1674543163201008,0.022664278708797,0.0002790623500028,Pregnancy/childbirth,Pregnancy/childbirth,Prolonged pregnancy,"Malposition, disproportion or other labor complications",True,True,870,19.04553415061296,0.11100658513640639,0.007912414302765252,14.029420210922412,True
O721,Other immediate postpartum hemorrhage,O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,6390,25762,133063,0.0009020575806363,13.204761732317715,18.05022055733456,16.715252932520258,19.491805686921104,2.864939557963506,6.3003844207328585,0.2480397484667339,0.0480223653457384,0.0419195066749762,0.0008337445281995,Pregnancy/childbirth,Pregnancy/childbirth,Complications specified during the puerperium,Complications specified during childbirth,True,True,1268,27.758318739054292,0.09217527386541471,0.011912242078939215,7.737861038635216,True
J069,"Acute upper respiratory infection, unspecified",R633,Feeding difficulties,589,42293,12141,8.314740453753315e-05,8.125665512448794,8.601571392219363,6.887973727840077,10.741479764419385,2.8641551858991883,3.0031792392278978,0.0139266545291182,0.0485133020344287,0.0109388058315535,7.29147159768056e-05,Respiratory,Symptoms/signs,Other specified upper respiratory infections,Other general signs and symptoms,False,False,203,4.443957968476357,0.24108658743633277,0.003931785248182298,61.317333531323825,False
P0739,"Preterm newborn, gestational age 36 completed weeks",P221,Transient tachypnea of newborn,2564,27157,29731,0.0003619523688187,22.49537872743325,26.98087193973512,24.09776708039163,30.208917207965445,2.859431668116427,9.435746354976908,0.0944139632507272,0.0862399515657058,0.0471982917310949,0.0003458622921321,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Other specified and unspecified perinatal conditions,True,True,1125,24.62784588441331,0.05382215288611544,0.008842705297506071,6.086616151427666,True
P0739,"Preterm newborn, gestational age 36 completed weeks",P701,Syndrome of infant of a diabetic mother,867,27157,9703,0.0001223918501426,23.307616916153545,26.317503995498,21.791063973526757,31.78417618315853,2.856248625242163,9.21401021007641,0.0319254704127849,0.0893538081005874,0.0240880171144389,0.0001171406976725,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Other specified and unspecified perinatal conditions,True,True,578,12.65323992994746,0.06805074971164937,0.009987711406511049,6.8134477401185904,True
O691XX0,"Labor and delivery comp by cord around neck, w comprsn, unsp",O701,Second degree perineal laceration during delivery,5445,21179,138661,0.0007686546989929,13.134232608351956,18.002096532461387,16.56108730910792,19.568490493123,2.8414257038643758,6.3355858673265,0.2570942915151801,0.0392684316426392,0.0352666860973477,0.0007101316986842,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",OB-related trauma to perineum and vulva,True,True,1493,32.68388791593695,0.05730027548209366,0.008918512014376455,6.4248694613772805,True
